period,year,month,branch_id,account_id,budget_amount
2023-11,2023,11,B060,31,-3049.2
2023-11,2023,11,B060,32,-4356.0
2023-11,2023,11,B060,33,-3388.0
2023-11,2023,11,B060,34,-5082.0
2023-11,2023,11,B060,35,-7018.0
2023-11,2023,11,B060,36,-2904.0
2023-11,2023,11,B060,37,-2662.0
2023-11,2023,11,B060,38,-9028.8
2023-11,2023,11,B060,39,-3326.4
2023-11,2023,11,B060,40,-20521.6
2023-12,2023,12,B001,1,88557.48
2023-12,2023,12,B001,2,67583.34
2023-12,2023,12,B001,3,48939.66
2023-12,2023,12,B001,4,60591.96
2023-12,2023,12,B001,5,47456.64
2023-12,2023,12,B001,6,23728.32
2023-12,2023,12,B001,7,31637.76
2023-12,2023,12,B001,8,19773.6
2023-12,2023,12,B001,9,15818.88
2023-12,2023,12,B001,10,25046.56
2023-12,2023,12,B001,11,32956.0
2023-12,2023,12,B001,12,10487.07
2023-12,2023,12,B001,13,-10626.0
2023-12,2023,12,B001,14,-7843.0
2023-12,2023,12,B001,15,-7084.0
2023-12,2023,12,B001,16,-84700.0
2023-12,2023,12,B001,17,-18150.0
2023-12,2023,12,B001,18,-16637.5
2023-12,2023,12,B001,19,-11732.16
2023-12,2023,12,B001,20,-5377.24
2023-12,2023,12,B001,21,-4643.98
2023-12,2023,12,B001,22,-3421.88
2023-12,2023,12,B001,23,-15154.04
2023-12,2023,12,B001,24,-7577.02
2023-12,2023,12,B001,25,-6843.76
2023-12,2023,12,B001,26,-4399.56
2023-12,2023,12,B001,27,-12709.84
2023-12,2023,12,B001,28,-3910.72
2023-12,2023,12,B001,29,-6122.6
2023-12,2023,12,B001,30,-8252.2
2023-12,2023,12,B001,31,-3194.4
2023-12,2023,12,B001,32,-4399.56
2023-12,2023,12,B001,33,-3421.88
2023-12,2023,12,B001,34,-5132.82
2023-12,2023,12,B001,35,-7088.18
2023-12,2023,12,B001,36,-2933.04
2023-12,2023,12,B001,37,-2688.62
2023-12,2023,12,B001,38,-9028.8
2023-12,2023,12,B001,39,-3326.4
2023-12,2023,12,B001,40,-20521.6
2023-12,2023,12,B002,1,88557.48
2023-12,2023,12,B002,2,67583.34
2023-12,2023,12,B002,3,48939.66
2023-12,2023,12,B002,4,60591.96
2023-12,2023,12,B002,5,47456.64
2023-12,2023,12,B002,6,23728.32
2023-12,2023,12,B002,7,31637.76
2023-12,2023,12,B002,8,19773.6
2023-12,2023,12,B002,9,15818.88
2023-12,2023,12,B002,10,25046.56
2023-12,2023,12,B002,11,32956.0
2023-12,2023,12,B002,12,10487.07
2023-12,2023,12,B002,13,-10626.0
2023-12,2023,12,B002,14,-7843.0
2023-12,2023,12,B002,15,-7084.0
2023-12,2023,12,B002,16,-84700.0
2023-12,2023,12,B002,17,-18150.0
2023-12,2023,12,B002,18,-16637.5
2023-12,2023,12,B002,19,-11732.16
2023-12,2023,12,B002,20,-5377.24
2023-12,2023,12,B002,21,-4643.98
2023-12,2023,12,B002,22,-3421.88
2023-12,2023,12,B002,23,-15154.04
2023-12,2023,12,B002,24,-7577.02
2023-12,2023,12,B002,25,-6843.76
2023-12,2023,12,B002,26,-4399.56
2023-12,2023,12,B002,27,-12709.84
2023-12,2023,12,B002,28,-3910.72
2023-12,2023,12,B002,29,-6122.6
2023-12,2023,12,B002,30,-8252.2
2023-12,2023,12,B002,31,-3194.4
2023-12,2023,12,B002,32,-4399.56
2023-12,2023,12,B002,33,-3421.88
2023-12,2023,12,B002,34,-5132.82
2023-12,2023,12,B002,35,-7088.18
2023-12,2023,12,B002,36,-2933.04
2023-12,2023,12,B002,37,-2688.62
2023-12,2023,12,B002,38,-9028.8
2023-12,2023,12,B002,39,-3326.4
2023-12,2023,12,B002,40,-20521.6
2023-12,2023,12,B003,1,88557.48
2023-12,2023,12,B003,2,67583.34
2023-12,2023,12,B003,3,48939.66
2023-12,2023,12,B003,4,60591.96
2023-12,2023,12,B003,5,47456.64
2023-12,2023,12,B003,6,23728.32
2023-12,2023,12,B003,7,31637.76
2023-12,2023,12,B003,8,19773.6
2023-12,2023,12,B003,9,15818.88
2023-12,2023,12,B003,10,25046.56
2023-12,2023,12,B003,11,32956.0
2023-12,2023,12,B003,12,10487.07
2023-12,2023,12,B003,13,-10626.0
2023-12,2023,12,B003,14,-7843.0
2023-12,2023,12,B003,15,-7084.0
2023-12,2023,12,B003,16,-84700.0
2023-12,2023,12,B003,17,-18150.0
2023-12,2023,12,B003,18,-16637.5
2023-12,2023,12,B003,19,-11732.16
2023-12,2023,12,B003,20,-5377.24
2023-12,2023,12,B003,21,-4643.98
2023-12,2023,12,B003,22,-3421.88
2023-12,2023,12,B003,23,-15154.04
2023-12,2023,12,B003,24,-7577.02
2023-12,2023,12,B003,25,-6843.76
2023-12,2023,12,B003,26,-4399.56
2023-12,2023,12,B003,27,-12709.84
2023-12,2023,12,B003,28,-3910.72
2023-12,2023,12,B003,29,-6122.6
2023-12,2023,12,B003,30,-8252.2
2023-12,2023,12,B003,31,-3194.4
2023-12,2023,12,B003,32,-4399.56
2023-12,2023,12,B003,33,-3421.88
2023-12,2023,12,B003,34,-5132.82
2023-12,2023,12,B003,35,-7088.18
2023-12,2023,12,B003,36,-2933.04
2023-12,2023,12,B003,37,-2688.62
2023-12,2023,12,B003,38,-9028.8
2023-12,2023,12,B003,39,-3326.4
2023-12,2023,12,B003,40,-20521.6
2023-12,2023,12,B004,1,88557.48
2023-12,2023,12,B004,2,67583.34
2023-12,2023,12,B004,3,48939.66
2023-12,2023,12,B004,4,60591.96
2023-12,2023,12,B004,5,47456.64
2023-12,2023,12,B004,6,23728.32
2023-12,2023,12,B004,7,31637.76
2023-12,2023,12,B004,8,19773.6
2023-12,2023,12,B004,9,15818.88
2023-12,2023,12,B004,10,25046.56
2023-12,2023,12,B004,11,32956.0
2023-12,2023,12,B004,12,10487.07
2023-12,2023,12,B004,13,-10626.0
2023-12,2023,12,B004,14,-7843.0
2023-12,2023,12,B004,15,-7084.0
2023-12,2023,12,B004,16,-84700.0
2023-12,2023,12,B004,17,-18150.0
2023-12,2023,12,B004,18,-16637.5
2023-12,2023,12,B004,19,-11732.16
2023-12,2023,12,B004,20,-5377.24
2023-12,2023,12,B004,21,-4643.98
2023-12,2023,12,B004,22,-3421.88
2023-12,2023,12,B004,23,-15154.04
2023-12,2023,12,B004,24,-7577.02
2023-12,2023,12,B004,25,-6843.76
2023-12,2023,12,B004,26,-4399.56
2023-12,2023,12,B004,27,-12709.84
2023-12,2023,12,B004,28,-3910.72
2023-12,2023,12,B004,29,-6122.6
2023-12,2023,12,B004,30,-8252.2
2023-12,2023,12,B004,31,-3194.4
2023-12,2023,12,B004,32,-4399.56
2023-12,2023,12,B004,33,-3421.88
2023-12,2023,12,B004,34,-5132.82
2023-12,2023,12,B004,35,-7088.18
2023-12,2023,12,B004,36,-2933.04
2023-12,2023,12,B004,37,-2688.62
2023-12,2023,12,B004,38,-9028.8
2023-12,2023,12,B004,39,-3326.4
2023-12,2023,12,B004,40,-20521.6
2023-12,2023,12,B005,1,88557.48
2023-12,2023,12,B005,2,67583.34
2023-12,2023,12,B005,3,48939.66
2023-12,2023,12,B005,4,60591.96
2023-12,2023,12,B005,5,47456.64
2023-12,2023,12,B005,6,23728.32
2023-12,2023,12,B005,7,31637.76
2023-12,2023,12,B005,8,19773.6
2023-12,2023,12,B005,9,15818.88
2023-12,2023,12,B005,10,25046.56
2023-12,2023,12,B005,11,32956.0
2023-12,2023,12,B005,12,10487.07
2023-12,2023,12,B005,13,-10626.0
2023-12,2023,12,B005,14,-7843.0
2023-12,2023,12,B005,15,-7084.0
2023-12,2023,12,B005,16,-84700.0
2023-12,2023,12,B005,17,-18150.0
2023-12,2023,12,B005,18,-16637.5
2023-12,2023,12,B005,19,-11732.16
2023-12,2023,12,B005,20,-5377.24
2023-12,2023,12,B005,21,-4643.98
2023-12,2023,12,B005,22,-3421.88
2023-12,2023,12,B005,23,-15154.04
2023-12,2023,12,B005,24,-7577.02
2023-12,2023,12,B005,25,-6843.76
2023-12,2023,12,B005,26,-4399.56
2023-12,2023,12,B005,27,-12709.84
2023-12,2023,12,B005,28,-3910.72
2023-12,2023,12,B005,29,-6122.6
2023-12,2023,12,B005,30,-8252.2
2023-12,2023,12,B005,31,-3194.4
2023-12,2023,12,B005,32,-4399.56
2023-12,2023,12,B005,33,-3421.88
2023-12,2023,12,B005,34,-5132.82
2023-12,2023,12,B005,35,-7088.18
2023-12,2023,12,B005,36,-2933.04
2023-12,2023,12,B005,37,-2688.62
2023-12,2023,12,B005,38,-9028.8
2023-12,2023,12,B005,39,-3326.4
2023-12,2023,12,B005,40,-20521.6
2023-12,2023,12,B006,1,88557.48
2023-12,2023,12,B006,2,67583.34
2023-12,2023,12,B006,3,48939.66
2023-12,2023,12,B006,4,60591.96
2023-12,2023,12,B006,5,47456.64
2023-12,2023,12,B006,6,23728.32
2023-12,2023,12,B006,7,31637.76
2023-12,2023,12,B006,8,19773.6
2023-12,2023,12,B006,9,15818.88
2023-12,2023,12,B006,10,25046.56
2023-12,2023,12,B006,11,32956.0
2023-12,2023,12,B006,12,10487.07
2023-12,2023,12,B006,13,-10626.0
2023-12,2023,12,B006,14,-7843.0
2023-12,2023,12,B006,15,-7084.0
2023-12,2023,12,B006,16,-84700.0
2023-12,2023,12,B006,17,-18150.0
2023-12,2023,12,B006,18,-16637.5
2023-12,2023,12,B006,19,-11732.16
2023-12,2023,12,B006,20,-5377.24
2023-12,2023,12,B006,21,-4643.98
2023-12,2023,12,B006,22,-3421.88
2023-12,2023,12,B006,23,-15154.04
2023-12,2023,12,B006,24,-7577.02
2023-12,2023,12,B006,25,-6843.76
2023-12,2023,12,B006,26,-4399.56
2023-12,2023,12,B006,27,-12709.84
2023-12,2023,12,B006,28,-3910.72
2023-12,2023,12,B006,29,-6122.6
2023-12,2023,12,B006,30,-8252.2
2023-12,2023,12,B006,31,-3194.4
2023-12,2023,12,B006,32,-4399.56
2023-12,2023,12,B006,33,-3421.88
2023-12,2023,12,B006,34,-5132.82
2023-12,2023,12,B006,35,-7088.18
2023-12,2023,12,B006,36,-2933.04
2023-12,2023,12,B006,37,-2688.62
2023-12,2023,12,B006,38,-9028.8
2023-12,2023,12,B006,39,-3326.4
2023-12,2023,12,B006,40,-20521.6
2023-12,2023,12,B007,1,88557.48
2023-12,2023,12,B007,2,67583.34
2023-12,2023,12,B007,3,48939.66
2023-12,2023,12,B007,4,60591.96
2023-12,2023,12,B007,5,47456.64
2023-12,2023,12,B007,6,23728.32
2023-12,2023,12,B007,7,31637.76
2023-12,2023,12,B007,8,19773.6
2023-12,2023,12,B007,9,15818.88
2023-12,2023,12,B007,10,25046.56
2023-12,2023,12,B007,11,32956.0
2023-12,2023,12,B007,12,10487.07
2023-12,2023,12,B007,13,-10626.0
2023-12,2023,12,B007,14,-7843.0
2023-12,2023,12,B007,15,-7084.0
2023-12,2023,12,B007,16,-84700.0
2023-12,2023,12,B007,17,-18150.0
2023-12,2023,12,B007,18,-16637.5
2023-12,2023,12,B007,19,-11732.16
2023-12,2023,12,B007,20,-5377.24
2023-12,2023,12,B007,21,-4643.98
2023-12,2023,12,B007,22,-3421.88
2023-12,2023,12,B007,23,-15154.04
2023-12,2023,12,B007,24,-7577.02
2023-12,2023,12,B007,25,-6843.76
2023-12,2023,12,B007,26,-4399.56
2023-12,2023,12,B007,27,-12709.84
2023-12,2023,12,B007,28,-3910.72
2023-12,2023,12,B007,29,-6122.6
2023-12,2023,12,B007,30,-8252.2
2023-12,2023,12,B007,31,-3194.4
2023-12,2023,12,B007,32,-4399.56
2023-12,2023,12,B007,33,-3421.88
2023-12,2023,12,B007,34,-5132.82
2023-12,2023,12,B007,35,-7088.18
2023-12,2023,12,B007,36,-2933.04
2023-12,2023,12,B007,37,-2688.62
2023-12,2023,12,B007,38,-9028.8
2023-12,2023,12,B007,39,-3326.4
2023-12,2023,12,B007,40,-20521.6
2023-12,2023,12,B008,1,88557.48
2023-12,2023,12,B008,2,67583.34
2023-12,2023,12,B008,3,48939.66
2023-12,2023,12,B008,4,60591.96
2023-12,2023,12,B008,5,47456.64
2023-12,2023,12,B008,6,23728.32
2023-12,2023,12,B008,7,31637.76
2023-12,2023,12,B008,8,19773.6
2023-12,2023,12,B008,9,15818.88
2023-12,2023,12,B008,10,25046.56
2023-12,2023,12,B008,11,32956.0
2023-12,2023,12,B008,12,10487.07
2023-12,2023,12,B008,13,-10626.0
2023-12,2023,12,B008,14,-7843.0
2023-12,2023,12,B008,15,-7084.0
2023-12,2023,12,B008,16,-84700.0
2023-12,2023,12,B008,17,-18150.0
2023-12,2023,12,B008,18,-16637.5
2023-12,2023,12,B008,19,-11732.16
2023-12,2023,12,B008,20,-5377.24
2023-12,2023,12,B008,21,-4643.98
2023-12,2023,12,B008,22,-3421.88
2023-12,2023,12,B008,23,-15154.04
2023-12,2023,12,B008,24,-7577.02
2023-12,2023,12,B008,25,-6843.76
2023-12,2023,12,B008,26,-4399.56
2023-12,2023,12,B008,27,-12709.84
2023-12,2023,12,B008,28,-3910.72
2023-12,2023,12,B008,29,-6122.6
2023-12,2023,12,B008,30,-8252.2
2023-12,2023,12,B008,31,-3194.4
2023-12,2023,12,B008,32,-4399.56
2023-12,2023,12,B008,33,-3421.88
2023-12,2023,12,B008,34,-5132.82
2023-12,2023,12,B008,35,-7088.18
2023-12,2023,12,B008,36,-2933.04
2023-12,2023,12,B008,37,-2688.62
2023-12,2023,12,B008,38,-9028.8
2023-12,2023,12,B008,39,-3326.4
2023-12,2023,12,B008,40,-20521.6
2023-12,2023,12,B009,1,88557.48
2023-12,2023,12,B009,2,67583.34
2023-12,2023,12,B009,3,48939.66
2023-12,2023,12,B009,4,60591.96
2023-12,2023,12,B009,5,47456.64
2023-12,2023,12,B009,6,23728.32
2023-12,2023,12,B009,7,31637.76
2023-12,2023,12,B009,8,19773.6
2023-12,2023,12,B009,9,15818.88
2023-12,2023,12,B009,10,25046.56
2023-12,2023,12,B009,11,32956.0
2023-12,2023,12,B009,12,10487.07
2023-12,2023,12,B009,13,-10626.0
2023-12,2023,12,B009,14,-7843.0
2023-12,2023,12,B009,15,-7084.0
2023-12,2023,12,B009,16,-84700.0
2023-12,2023,12,B009,17,-18150.0
2023-12,2023,12,B009,18,-16637.5
2023-12,2023,12,B009,19,-11732.16
2023-12,2023,12,B009,20,-5377.24
2023-12,2023,12,B009,21,-4643.98
2023-12,2023,12,B009,22,-3421.88
2023-12,2023,12,B009,23,-15154.04
2023-12,2023,12,B009,24,-7577.02
2023-12,2023,12,B009,25,-6843.76
2023-12,2023,12,B009,26,-4399.56
2023-12,2023,12,B009,27,-12709.84
2023-12,2023,12,B009,28,-3910.72
2023-12,2023,12,B009,29,-6122.6
2023-12,2023,12,B009,30,-8252.2
2023-12,2023,12,B009,31,-3194.4
2023-12,2023,12,B009,32,-4399.56
2023-12,2023,12,B009,33,-3421.88
2023-12,2023,12,B009,34,-5132.82
2023-12,2023,12,B009,35,-7088.18
2023-12,2023,12,B009,36,-2933.04
2023-12,2023,12,B009,37,-2688.62
2023-12,2023,12,B009,38,-9028.8
2023-12,2023,12,B009,39,-3326.4
2023-12,2023,12,B009,40,-20521.6
2023-12,2023,12,B010,1,88557.48
2023-12,2023,12,B010,2,67583.34
2023-12,2023,12,B010,3,48939.66
2023-12,2023,12,B010,4,60591.96
2023-12,2023,12,B010,5,47456.64
2023-12,2023,12,B010,6,23728.32
2023-12,2023,12,B010,7,31637.76
2023-12,2023,12,B010,8,19773.6
2023-12,2023,12,B010,9,15818.88
2023-12,2023,12,B010,10,25046.56
2023-12,2023,12,B010,11,32956.0
2023-12,2023,12,B010,12,10487.07
2023-12,2023,12,B010,13,-10626.0
2023-12,2023,12,B010,14,-7843.0
2023-12,2023,12,B010,15,-7084.0
2023-12,2023,12,B010,16,-84700.0
2023-12,2023,12,B010,17,-18150.0
2023-12,2023,12,B010,18,-16637.5
2023-12,2023,12,B010,19,-11732.16
2023-12,2023,12,B010,20,-5377.24
2023-12,2023,12,B010,21,-4643.98
2023-12,2023,12,B010,22,-3421.88
2023-12,2023,12,B010,23,-15154.04
2023-12,2023,12,B010,24,-7577.02
2023-12,2023,12,B010,25,-6843.76
2023-12,2023,12,B010,26,-4399.56
2023-12,2023,12,B010,27,-12709.84
2023-12,2023,12,B010,28,-3910.72
2023-12,2023,12,B010,29,-6122.6
2023-12,2023,12,B010,30,-8252.2
2023-12,2023,12,B010,31,-3194.4
2023-12,2023,12,B010,32,-4399.56
2023-12,2023,12,B010,33,-3421.88
2023-12,2023,12,B010,34,-5132.82
2023-12,2023,12,B010,35,-7088.18
2023-12,2023,12,B010,36,-2933.04
2023-12,2023,12,B010,37,-2688.62
2023-12,2023,12,B010,38,-9028.8
2023-12,2023,12,B010,39,-3326.4
2023-12,2023,12,B010,40,-20521.6
2023-12,2023,12,B011,1,88557.48
2023-12,2023,12,B011,2,67583.34
2023-12,2023,12,B011,3,48939.66
2023-12,2023,12,B011,4,60591.96
2023-12,2023,12,B011,5,47456.64
2023-12,2023,12,B011,6,23728.32
2023-12,2023,12,B011,7,31637.76
2023-12,2023,12,B011,8,19773.6
2023-12,2023,12,B011,9,15818.88
2023-12,2023,12,B011,10,25046.56
2023-12,2023,12,B011,11,32956.0
2023-12,2023,12,B011,12,10487.07
2023-12,2023,12,B011,13,-10626.0
2023-12,2023,12,B011,14,-7843.0
2023-12,2023,12,B011,15,-7084.0
2023-12,2023,12,B011,16,-84700.0
2023-12,2023,12,B011,17,-18150.0
2023-12,2023,12,B011,18,-16637.5
2023-12,2023,12,B011,19,-11732.16
2023-12,2023,12,B011,20,-5377.24
2023-12,2023,12,B011,21,-4643.98
2023-12,2023,12,B011,22,-3421.88
2023-12,2023,12,B011,23,-15154.04
2023-12,2023,12,B011,24,-7577.02
2023-12,2023,12,B011,25,-6843.76
2023-12,2023,12,B011,26,-4399.56
2023-12,2023,12,B011,27,-12709.84
2023-12,2023,12,B011,28,-3910.72
2023-12,2023,12,B011,29,-6122.6
2023-12,2023,12,B011,30,-8252.2
2023-12,2023,12,B011,31,-3194.4
2023-12,2023,12,B011,32,-4399.56
2023-12,2023,12,B011,33,-3421.88
2023-12,2023,12,B011,34,-5132.82
2023-12,2023,12,B011,35,-7088.18
2023-12,2023,12,B011,36,-2933.04
2023-12,2023,12,B011,37,-2688.62
2023-12,2023,12,B011,38,-9028.8
2023-12,2023,12,B011,39,-3326.4
2023-12,2023,12,B011,40,-20521.6
2023-12,2023,12,B012,1,88557.48
2023-12,2023,12,B012,2,67583.34
2023-12,2023,12,B012,3,48939.66
2023-12,2023,12,B012,4,60591.96
2023-12,2023,12,B012,5,47456.64
2023-12,2023,12,B012,6,23728.32
2023-12,2023,12,B012,7,31637.76
2023-12,2023,12,B012,8,19773.6
2023-12,2023,12,B012,9,15818.88
2023-12,2023,12,B012,10,25046.56
2023-12,2023,12,B012,11,32956.0
2023-12,2023,12,B012,12,10487.07
2023-12,2023,12,B012,13,-10626.0
2023-12,2023,12,B012,14,-7843.0
2023-12,2023,12,B012,15,-7084.0
2023-12,2023,12,B012,16,-84700.0
2023-12,2023,12,B012,17,-18150.0
2023-12,2023,12,B012,18,-16637.5
2023-12,2023,12,B012,19,-11732.16
2023-12,2023,12,B012,20,-5377.24
2023-12,2023,12,B012,21,-4643.98
2023-12,2023,12,B012,22,-3421.88
2023-12,2023,12,B012,23,-15154.04
2023-12,2023,12,B012,24,-7577.02
2023-12,2023,12,B012,25,-6843.76
2023-12,2023,12,B012,26,-4399.56
2023-12,2023,12,B012,27,-12709.84
2023-12,2023,12,B012,28,-3910.72
2023-12,2023,12,B012,29,-6122.6
2023-12,2023,12,B012,30,-8252.2
2023-12,2023,12,B012,31,-3194.4
2023-12,2023,12,B012,32,-4399.56
2023-12,2023,12,B012,33,-3421.88
2023-12,2023,12,B012,34,-5132.82
2023-12,2023,12,B012,35,-7088.18
2023-12,2023,12,B012,36,-2933.04
2023-12,2023,12,B012,37,-2688.62
2023-12,2023,12,B012,38,-9028.8
2023-12,2023,12,B012,39,-3326.4
2023-12,2023,12,B012,40,-20521.6
2023-12,2023,12,B013,1,88557.48
2023-12,2023,12,B013,2,67583.34
2023-12,2023,12,B013,3,48939.66
2023-12,2023,12,B013,4,60591.96
2023-12,2023,12,B013,5,47456.64
2023-12,2023,12,B013,6,23728.32
2023-12,2023,12,B013,7,31637.76
2023-12,2023,12,B013,8,19773.6
2023-12,2023,12,B013,9,15818.88
2023-12,2023,12,B013,10,25046.56
2023-12,2023,12,B013,11,32956.0
2023-12,2023,12,B013,12,10487.07
2023-12,2023,12,B013,13,-10626.0
2023-12,2023,12,B013,14,-7843.0
2023-12,2023,12,B013,15,-7084.0
2023-12,2023,12,B013,16,-84700.0
2023-12,2023,12,B013,17,-18150.0
2023-12,2023,12,B013,18,-16637.5
2023-12,2023,12,B013,19,-11732.16
2023-12,2023,12,B013,20,-5377.24
2023-12,2023,12,B013,21,-4643.98
2023-12,2023,12,B013,22,-3421.88
2023-12,2023,12,B013,23,-15154.04
2023-12,2023,12,B013,24,-7577.02
2023-12,2023,12,B013,25,-6843.76
2023-12,2023,12,B013,26,-4399.56
2023-12,2023,12,B013,27,-12709.84
2023-12,2023,12,B013,28,-3910.72
2023-12,2023,12,B013,29,-6122.6
2023-12,2023,12,B013,30,-8252.2
2023-12,2023,12,B013,31,-3194.4
2023-12,2023,12,B013,32,-4399.56
2023-12,2023,12,B013,33,-3421.88
2023-12,2023,12,B013,34,-5132.82
2023-12,2023,12,B013,35,-7088.18
2023-12,2023,12,B013,36,-2933.04
2023-12,2023,12,B013,37,-2688.62
2023-12,2023,12,B013,38,-9028.8
2023-12,2023,12,B013,39,-3326.4
2023-12,2023,12,B013,40,-20521.6
2023-12,2023,12,B014,1,88557.48
2023-12,2023,12,B014,2,67583.34
2023-12,2023,12,B014,3,48939.66
2023-12,2023,12,B014,4,60591.96
2023-12,2023,12,B014,5,47456.64
2023-12,2023,12,B014,6,23728.32
2023-12,2023,12,B014,7,31637.76
2023-12,2023,12,B014,8,19773.6
2023-12,2023,12,B014,9,15818.88
2023-12,2023,12,B014,10,25046.56
2023-12,2023,12,B014,11,32956.0
2023-12,2023,12,B014,12,10487.07
2023-12,2023,12,B014,13,-10626.0
2023-12,2023,12,B014,14,-7843.0
2023-12,2023,12,B014,15,-7084.0
2023-12,2023,12,B014,16,-84700.0
2023-12,2023,12,B014,17,-18150.0
2023-12,2023,12,B014,18,-16637.5
2023-12,2023,12,B014,19,-11732.16
2023-12,2023,12,B014,20,-5377.24
2023-12,2023,12,B014,21,-4643.98
2023-12,2023,12,B014,22,-3421.88
2023-12,2023,12,B014,23,-15154.04
2023-12,2023,12,B014,24,-7577.02
2023-12,2023,12,B014,25,-6843.76
2023-12,2023,12,B014,26,-4399.56
2023-12,2023,12,B014,27,-12709.84
2023-12,2023,12,B014,28,-3910.72
2023-12,2023,12,B014,29,-6122.6
2023-12,2023,12,B014,30,-8252.2
2023-12,2023,12,B014,31,-3194.4
2023-12,2023,12,B014,32,-4399.56
2023-12,2023,12,B014,33,-3421.88
2023-12,2023,12,B014,34,-5132.82
2023-12,2023,12,B014,35,-7088.18
2023-12,2023,12,B014,36,-2933.04
2023-12,2023,12,B014,37,-2688.62
2023-12,2023,12,B014,38,-9028.8
2023-12,2023,12,B014,39,-3326.4
2023-12,2023,12,B014,40,-20521.6
2023-12,2023,12,B015,1,88557.48
2023-12,2023,12,B015,2,67583.34
2023-12,2023,12,B015,3,48939.66
2023-12,2023,12,B015,4,60591.96
2023-12,2023,12,B015,5,47456.64
2023-12,2023,12,B015,6,23728.32
2023-12,2023,12,B015,7,31637.76
2023-12,2023,12,B015,8,19773.6
2023-12,2023,12,B015,9,15818.88
2023-12,2023,12,B015,10,25046.56
2023-12,2023,12,B015,11,32956.0
2023-12,2023,12,B015,12,10487.07
2023-12,2023,12,B015,13,-10626.0
2023-12,2023,12,B015,14,-7843.0
2023-12,2023,12,B015,15,-7084.0
2023-12,2023,12,B015,16,-84700.0
2023-12,2023,12,B015,17,-18150.0
2023-12,2023,12,B015,18,-16637.5
2023-12,2023,12,B015,19,-11732.16
2023-12,2023,12,B015,20,-5377.24
2023-12,2023,12,B015,21,-4643.98
2023-12,2023,12,B015,22,-3421.88
2023-12,2023,12,B015,23,-15154.04
2023-12,2023,12,B015,24,-7577.02
2023-12,2023,12,B015,25,-6843.76
2023-12,2023,12,B015,26,-4399.56
2023-12,2023,12,B015,27,-12709.84
2023-12,2023,12,B015,28,-3910.72
2023-12,2023,12,B015,29,-6122.6
2023-12,2023,12,B015,30,-8252.2
2023-12,2023,12,B015,31,-3194.4
2023-12,2023,12,B015,32,-4399.56
2023-12,2023,12,B015,33,-3421.88
2023-12,2023,12,B015,34,-5132.82
2023-12,2023,12,B015,35,-7088.18
2023-12,2023,12,B015,36,-2933.04
2023-12,2023,12,B015,37,-2688.62
2023-12,2023,12,B015,38,-9028.8
2023-12,2023,12,B015,39,-3326.4
2023-12,2023,12,B015,40,-20521.6
2023-12,2023,12,B016,1,88557.48
2023-12,2023,12,B016,2,67583.34
2023-12,2023,12,B016,3,48939.66
2023-12,2023,12,B016,4,60591.96
2023-12,2023,12,B016,5,47456.64
2023-12,2023,12,B016,6,23728.32
2023-12,2023,12,B016,7,31637.76
2023-12,2023,12,B016,8,19773.6
2023-12,2023,12,B016,9,15818.88
2023-12,2023,12,B016,10,25046.56
2023-12,2023,12,B016,11,32956.0
2023-12,2023,12,B016,12,10487.07
2023-12,2023,12,B016,13,-10626.0
2023-12,2023,12,B016,14,-7843.0
2023-12,2023,12,B016,15,-7084.0
2023-12,2023,12,B016,16,-84700.0
2023-12,2023,12,B016,17,-18150.0
2023-12,2023,12,B016,18,-16637.5
2023-12,2023,12,B016,19,-11732.16
2023-12,2023,12,B016,20,-5377.24
2023-12,2023,12,B016,21,-4643.98
2023-12,2023,12,B016,22,-3421.88
2023-12,2023,12,B016,23,-15154.04
2023-12,2023,12,B016,24,-7577.02
2023-12,2023,12,B016,25,-6843.76
2023-12,2023,12,B016,26,-4399.56
2023-12,2023,12,B016,27,-12709.84
2023-12,2023,12,B016,28,-3910.72
2023-12,2023,12,B016,29,-6122.6
2023-12,2023,12,B016,30,-8252.2
2023-12,2023,12,B016,31,-3194.4
2023-12,2023,12,B016,32,-4399.56
2023-12,2023,12,B016,33,-3421.88
2023-12,2023,12,B016,34,-5132.82
2023-12,2023,12,B016,35,-7088.18
2023-12,2023,12,B016,36,-2933.04
2023-12,2023,12,B016,37,-2688.62
2023-12,2023,12,B016,38,-9028.8
2023-12,2023,12,B016,39,-3326.4
2023-12,2023,12,B016,40,-20521.6
2023-12,2023,12,B017,1,88557.48
2023-12,2023,12,B017,2,67583.34
2023-12,2023,12,B017,3,48939.66
2023-12,2023,12,B017,4,60591.96
2023-12,2023,12,B017,5,47456.64
2023-12,2023,12,B017,6,23728.32
2023-12,2023,12,B017,7,31637.76
2023-12,2023,12,B017,8,19773.6
2023-12,2023,12,B017,9,15818.88
2023-12,2023,12,B017,10,25046.56
2023-12,2023,12,B017,11,32956.0
2023-12,2023,12,B017,12,10487.07
2023-12,2023,12,B017,13,-10626.0
2023-12,2023,12,B017,14,-7843.0
2023-12,2023,12,B017,15,-7084.0
2023-12,2023,12,B017,16,-84700.0
2023-12,2023,12,B017,17,-18150.0
2023-12,2023,12,B017,18,-16637.5
2023-12,2023,12,B017,19,-11732.16
2023-12,2023,12,B017,20,-5377.24
2023-12,2023,12,B017,21,-4643.98
2023-12,2023,12,B017,22,-3421.88
2023-12,2023,12,B017,23,-15154.04
2023-12,2023,12,B017,24,-7577.02
2023-12,2023,12,B017,25,-6843.76
